"target_pref_name","diseaseName","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations"
"Serotonin 2a (5-HT2a) receptor","Lingual-Facial-Buccal Dyskinesia",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Major Depressive Disorder",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Major depression, single episode",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Manic",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Manic Disorder",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Mechanical Allodynia",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Mental Depression",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Metabolic Diseases",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Migraine Disorders",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Migraine Variant",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Mood Disorders",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Obesity",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Obsessive-Compulsive Disorder",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Oral Dyskinesia",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Psychosis, Brief Reactive",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Psychosis, Involutional",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Psychotic Disorders",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Schizoaffective Disorder",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Schizophrenia",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Schizophreniform Disorders",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Seasonal Affective Disorder",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Severe major depression with psychotic features",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Sick Headaches",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Status Migrainosus",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Tactile Allodynia",0.7201961385228318,6
"Serotonin 2a (5-HT2a) receptor","Unipolar Depression",0.7201961385228318,6
"Serotonin 2b (5-HT2b) receptor","Adverse reaction to drug",0.29114311982837876,0
"Serotonin 2b (5-HT2b) receptor","Cardiac Hypertrophy",0.29114311982837876,0
"Serotonin 2b (5-HT2b) receptor","Cardiomegaly",0.29114311982837876,0
"Serotonin 2b (5-HT2b) receptor","Congestive heart failure",0.29114311982837876,0
"Serotonin 2b (5-HT2b) receptor","Drug toxicity",0.29114311982837876,0
"Serotonin 2b (5-HT2b) receptor","Heart Decompensation",0.29114311982837876,0
"Serotonin 2b (5-HT2b) receptor","Heart Failure, Right-Sided",0.29114311982837876,0
"Serotonin 2b (5-HT2b) receptor","Heart failure",0.29114311982837876,0
"Serotonin 2b (5-HT2b) receptor","Heart valve disease",0.29114311982837876,0
"Serotonin 2b (5-HT2b) receptor","Hypertensive disease",0.29114311982837876,0
"Serotonin 2b (5-HT2b) receptor","Left-Sided Heart Failure",0.29114311982837876,0
"Serotonin 2b (5-HT2b) receptor","Myocardial Failure",0.29114311982837876,0
"Serotonin 2b (5-HT2b) receptor","Pulmonary Hypertension",0.29114311982837876,0
"Serotonin 7 (5-HT7) receptor","Ache",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Adult Learning Disorders",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Age-Related Memory Disorders",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Alcoholic Intoxication, Chronic",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Anxiety Disorders",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Anxiety States, Neurotic",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Anxiety neurosis (finding)",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Depression, Neurotic",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Depressive Syndrome",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Depressive disorder",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Developmental Academic Disorder",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Endogenous depression",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Learning Disabilities",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Learning Disorders",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Learning Disturbance",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Long Sleeper Syndrome",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Melancholia",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Memory Disorder, Semantic",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Memory Disorder, Spatial",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Memory Disorders",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Memory Loss",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Memory impairment",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Mental Depression",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Mood Disorders",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Myopathy",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Pain",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Pain, Burning",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Pain, Crushing",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Pain, Migratory",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Pain, Splitting",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Radiating pain",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Schizophrenia",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Short Sleeper Syndrome",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Sleep Disorders",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Sleep Wake Disorders",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Sleep-Related Neurogenic Tachypnea",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Subwakefullness Syndrome",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Suffering, Physical",0.4137296965982225,0
"Serotonin 7 (5-HT7) receptor","Unipolar Depression",0.4137296965982225,0
"Thromboxane A2 receptor","Asthma, Aspirin-Induced",0.25538870160384103,0
"Thromboxane A2 receptor","BLEEDING DISORDER, PLATELET-TYPE, 13, SUSCEPTIBILITY TO",0.25538870160384103,0
"Thromboxane A2 receptor","Bleeding Disorder due to Defective Thromboxane A2 Receptor",0.25538870160384103,0
"Thromboxane A2 receptor","Blood Platelet Disorders",0.25538870160384103,0
"Thromboxane A2 receptor","Chemical and Drug Induced Liver Injury",0.25538870160384103,0
"Thromboxane A2 receptor","Chemically-Induced Liver Toxicity",0.25538870160384103,0
"Thromboxane A2 receptor","Drug-Induced Acute Liver Injury",0.25538870160384103,0
"Thromboxane A2 receptor","Drug-Induced Liver Disease",0.25538870160384103,0
"Thromboxane A2 receptor","Hemorrhagic Disorders",0.25538870160384103,0
"Thromboxane A2 receptor","Hepatitis, Drug-Induced",0.25538870160384103,0
"Thromboxane A2 receptor","Hepatitis, Toxic",0.25538870160384103,0
"Thromboxane A2 receptor","Necrosis",0.25538870160384103,0
"Thromboxane A2 receptor","Pulmonary Embolism",0.25538870160384103,0
"Thromboxane A2 receptor","Pulmonary Thromboembolisms",0.25538870160384103,0
"Thromboxane A2 receptor","Rhinitis",0.25538870160384103,0
"Type-1 angiotensin II receptor","Abortion, Tubal",0.04086219225661457,2
"Type-1 angiotensin II receptor","Allanson Pantzar McLeod syndrome",0.04086219225661457,2
"Type-1 angiotensin II receptor","Aortic Aneurysm, Abdominal",0.04086219225661457,2
"Type-1 angiotensin II receptor","Cakut",0.04086219225661457,2
"Type-1 angiotensin II receptor","Carcinoma, Pancreatic Ductal",0.04086219225661457,2
"Type-1 angiotensin II receptor","Congestive heart failure",0.04086219225661457,2
"Type-1 angiotensin II receptor","Diabetic Retinopathy",0.04086219225661457,2
"Type-1 angiotensin II receptor","Essential Hypertension",0.04086219225661457,2
"Type-1 angiotensin II receptor","Heart Decompensation",0.04086219225661457,2
"Type-1 angiotensin II receptor","Heart Failure, Right-Sided",0.04086219225661457,2
"Type-1 angiotensin II receptor","Heart failure",0.04086219225661457,2
"Type-1 angiotensin II receptor","Hypertensive disease",0.04086219225661457,2
"Type-1 angiotensin II receptor","Kidney Diseases",0.04086219225661457,2
"Type-1 angiotensin II receptor","Left-Sided Heart Failure",0.04086219225661457,2
"Type-1 angiotensin II receptor","Myocardial Failure",0.04086219225661457,2
"Type-1 angiotensin II receptor","Neoplasm Metastasis",0.04086219225661457,2
"Type-1 angiotensin II receptor","Patent Ductus Arteriosus Familial",0.04086219225661457,2
"Type-1 angiotensin II receptor","Patent ductus arteriosus",0.04086219225661457,2
"Type-1 angiotensin II receptor","Pituitary Adenoma",0.04086219225661457,2
"Type-1 angiotensin II receptor","Pituitary Neoplasms",0.04086219225661457,2
"Type-1 angiotensin II receptor","Pituitary carcinoma",0.04086219225661457,2
"Type-1 angiotensin II receptor","Proteinuria",0.04086219225661457,2
"Type-1 angiotensin II receptor","Renal Tubular Dysgenesis With Choanal Atresia And Athelia",0.04086219225661457,2
"Type-1 angiotensin II receptor","Spontaneous abortion",0.04086219225661457,2
"Tyrosine-protein kinase SRC","Autosomal Recessive Polycystic Kidney Disease",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Bladder Neoplasm",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Breast Carcinoma",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Cardiac Hypertrophy",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Cardiomegaly",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Colitis",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Colon Carcinoma",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Colonic Neoplasms",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Colorectal Cancer",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Colorectal Carcinoma",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Colorectal Neoplasms",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Complex Partial Status Epilepticus",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Gastrointestinal Neoplasms",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Grand Mal Status Epilepticus",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Malignant neoplasm of breast",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Malignant neoplasm of urinary bladder",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Malignant tumor of colon",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Mammary Neoplasms",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Mammary Neoplasms, Human",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Neoplasm Invasiveness",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Non-Convulsive Status Epilepticus",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Petit mal status",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Simple Partial Status Epilepticus",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Status Epilepticus",0.5771784656246808,2
"Tyrosine-protein kinase SRC","Status Epilepticus, Subclinical",0.5771784656246808,2
"Tyrosine-protein kinase SRC","THROMBOCYTOPENIA 6",0.5771784656246808,2
"Tyrosine-protein kinase TIE-2","Blue rubber bleb nevus syndrome",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Cerebrovascular Disorders",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Conventional (Clear Cell) Renal Cell Carcinoma",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Epilepsy, Benign Psychomotor, Childhood",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Epilepsy, Lateral Temporal",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Epilepsy, Temporal Lobe",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Experimental Hepatoma",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","GLAUCOMA 3, PRIMARY CONGENITAL, E",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","GLAUCOMA 3, PRIMARY INFANTILE, B",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Hemangiosarcoma",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Hepatoma, Morris",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Hepatoma, Novikoff",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Hereditary hemorrhagic telangiectasia",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Hydrophthalmos",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Intellectual Disability",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Liver Neoplasms, Experimental",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Malignant neoplasm of breast",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Ovarian Serous Adenocarcinoma",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Pathologic Neovascularization",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","Uncinate Epilepsy",0.23240371845949537,1
"Tyrosine-protein kinase TIE-2","VENOUS MALFORMATIONS, MULTIPLE CUTANEOUS AND MUCOSAL",0.23240371845949537,1
"Tyrosine-protein kinase YES","Double Outlet Right Ventricle",0.05873940136888344,0
"Tyrosine-protein kinase YES","Double Outlet Right Ventricle, Noncommitted VSD",0.05873940136888344,0
"Tyrosine-protein kinase YES","Double Outlet Right Ventricle, Subaortic VSD",0.05873940136888344,0
"Tyrosine-protein kinase YES","Double Outlet Right Ventricle, Subpulmonary VSD",0.05873940136888344,0
"Tyrosine-protein kinase YES","Prenatal Injuries",0.05873940136888344,0
"Tyrosine-protein kinase YES","Taussig-Bing Anomaly",0.05873940136888344,0
"Tyrosine-protein kinase YES","Vascular anomaly",0.05873940136888344,0
"Tyrosine-protein kinase YES","Ventricular Septal Defects",0.05873940136888344,0
"Urotensin II receptor","Malignant neoplasm of breast",0.07661661048115231,0
"Vasopressin V1a receptor","Autism Spectrum Disorders",0.27837368474818674,0
"Vasopressin V1a receptor","Autistic Disorder",0.27837368474818674,0
"Vasopressin V1a receptor","Congenital adrenal hyperplasia",0.27837368474818674,0
"Vasopressin V1a receptor","Schizophrenia",0.27837368474818674,0
"Vasopressin V2 receptor","ADH-Resistant Diabetes Insipidus",0.2477270405557258,1
"Vasopressin V2 receptor","Acquired Nephrogenic Diabetes Insipidus",0.2477270405557258,1
"Vasopressin V2 receptor","Cardiomyopathies",0.2477270405557258,1
"Vasopressin V2 receptor","Cardiomyopathies, Primary",0.2477270405557258,1
"Vasopressin V2 receptor","Congenital Nephrogenic Diabetes Insipidus",0.2477270405557258,1
"Vasopressin V2 receptor","Congenital adrenal hyperplasia",0.2477270405557258,1
"Vasopressin V2 receptor","Congestive heart failure",0.2477270405557258,1
"Vasopressin V2 receptor","Familial Ménière disease",0.2477270405557258,1
"Vasopressin V2 receptor","Genetic Diseases, X-Linked",0.2477270405557258,1
"Vasopressin V2 receptor","Growth Disorders",0.2477270405557258,1
"Vasopressin V2 receptor","Heart Decompensation",0.2477270405557258,1
"Vasopressin V2 receptor","Heart Failure, Right-Sided",0.2477270405557258,1
"Vasopressin V2 receptor","Heart failure",0.2477270405557258,1
"Vasopressin V2 receptor","Intellectual Disability",0.2477270405557258,1
"Vasopressin V2 receptor","Left-Sided Heart Failure",0.2477270405557258,1
"Vasopressin V2 receptor","Malignant neoplasm of breast",0.2477270405557258,1
"Vasopressin V2 receptor","Myocardial Diseases, Secondary",0.2477270405557258,1
"Vasopressin V2 receptor","Myocardial Failure",0.2477270405557258,1
"Vasopressin V2 receptor","Nephrogenic Diabetes Insipidus",0.2477270405557258,1
"Vasopressin V2 receptor","Nephrogenic Diabetes Insipidus, Type I",0.2477270405557258,1
"Vasopressin V2 receptor","Nephrogenic Diabetes Insipidus, Type II",0.2477270405557258,1
"Vasopressin V2 receptor","Nephrogenic Syndrome of Inappropriate Antidiuresis",0.2477270405557258,1
"Vasopressin V2 receptor","Oliguria",0.2477270405557258,1
"myosin light chain kinase 2","Asymmetric Septal Hypertrophy",0.010215548064153642,0
"myosin light chain kinase 2","Cardiomyopathy, Familial Hypertrophic, 1 (disorder)",0.010215548064153642,0
"myosin light chain kinase 2","Cardiomyopathy, Hypertrophic, Familial",0.010215548064153642,0
"myosin light chain kinase 2","Hypertrophic Cardiomyopathy",0.010215548064153642,0
"myosin light chain kinase 2","Idiopathic hypertrophic subaortic stenosis",0.010215548064153642,0
