"protein_class_pref_name","protein_class_short_name","diseaseName","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_class_Connectivity"
"Serotonin receptor","Serotonin receptor","Radiating pain",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Resting Tremor",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Saturnine Tremor",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Schizoaffective Disorder",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Schizophrenia",3.5064868730207372,8,13
"Serotonin receptor","Serotonin receptor","Schizophreniform Disorders",3.5064868730207372,8,2
"Serotonin receptor","Serotonin receptor","Seasonal Affective Disorder",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Seizures",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Seizures, Auditory",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Seizures, Clonic",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Seizures, Focal",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Seizures, Sensory",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Seizures, Somatosensory",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Senile Tremor",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Severe depression",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Severe major depression with psychotic features",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Short Sleeper Syndrome",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Sick Headaches",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Single Seizure",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Sleep Disorders",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Sleep Wake Disorders",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Sleep-Related Neurogenic Tachypnea",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Static Tremor",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Status Migrainosus",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Stomach Neoplasms",3.5064868730207372,8,4
"Serotonin receptor","Serotonin receptor","Subwakefullness Syndrome",3.5064868730207372,8,1
"Serotonin receptor","Serotonin receptor","Suffering, Physical",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Tactile Allodynia",3.5064868730207372,8,5
"Serotonin receptor","Serotonin receptor","Tonic - clonic seizures",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Tonic Seizures",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Tremor",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Tremor, Limb",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Tremor, Muscle",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Tremor, Neonatal",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Tremor, Perioral",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Tremor, Semirhythmic",3.5064868730207372,8,3
"Serotonin receptor","Serotonin receptor","Unipolar Depression",3.5064868730207372,8,11
"Serotonin receptor","Serotonin receptor","Vertiginous seizure",3.5064868730207372,8,6
"Serotonin receptor","Serotonin receptor","Visual seizure",3.5064868730207372,8,6
"Tyrosine protein kinase Src family","Src","Autosomal Recessive Polycystic Kidney Disease",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Bladder Neoplasm",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Breast Carcinoma",0.6359178669935641,2,4
"Tyrosine protein kinase Src family","Src","Cardiac Hypertrophy",0.6359178669935641,2,4
"Tyrosine protein kinase Src family","Src","Cardiomegaly",0.6359178669935641,2,4
"Tyrosine protein kinase Src family","Src","Colitis",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Colon Carcinoma",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Colonic Neoplasms",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Colorectal Cancer",0.6359178669935641,2,4
"Tyrosine protein kinase Src family","Src","Colorectal Carcinoma",0.6359178669935641,2,2
"Tyrosine protein kinase Src family","Src","Colorectal Neoplasms",0.6359178669935641,2,2
"Tyrosine protein kinase Src family","Src","Complex Partial Status Epilepticus",0.6359178669935641,2,2
"Tyrosine protein kinase Src family","Src","Double Outlet Right Ventricle",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Double Outlet Right Ventricle, Noncommitted VSD",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Double Outlet Right Ventricle, Subaortic VSD",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Double Outlet Right Ventricle, Subpulmonary VSD",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Gastrointestinal Neoplasms",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Grand Mal Status Epilepticus",0.6359178669935641,2,2
"Tyrosine protein kinase Src family","Src","Malignant neoplasm of breast",0.6359178669935641,2,8
"Tyrosine protein kinase Src family","Src","Malignant neoplasm of urinary bladder",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Malignant tumor of colon",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Mammary Neoplasms",0.6359178669935641,2,4
"Tyrosine protein kinase Src family","Src","Mammary Neoplasms, Human",0.6359178669935641,2,4
"Tyrosine protein kinase Src family","Src","Neoplasm Invasiveness",0.6359178669935641,2,3
"Tyrosine protein kinase Src family","Src","Non-Convulsive Status Epilepticus",0.6359178669935641,2,2
"Tyrosine protein kinase Src family","Src","Petit mal status",0.6359178669935641,2,2
"Tyrosine protein kinase Src family","Src","Prenatal Injuries",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Simple Partial Status Epilepticus",0.6359178669935641,2,2
"Tyrosine protein kinase Src family","Src","Status Epilepticus",0.6359178669935641,2,2
"Tyrosine protein kinase Src family","Src","Status Epilepticus, Subclinical",0.6359178669935641,2,2
"Tyrosine protein kinase Src family","Src","THROMBOCYTOPENIA 6",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Taussig-Bing Anomaly",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Vascular anomaly",0.6359178669935641,2,1
"Tyrosine protein kinase Src family","Src","Ventricular Septal Defects",0.6359178669935641,2,1
"Tyrosine protein kinase Tie family","Tie","Blue rubber bleb nevus syndrome",0.23240371845949537,1,1
"Tyrosine protein kinase Tie family","Tie","Cerebrovascular Disorders",0.23240371845949537,1,1
"Tyrosine protein kinase Tie family","Tie","Conventional (Clear Cell) Renal Cell Carcinoma",0.23240371845949537,1,1
"Tyrosine protein kinase Tie family","Tie","Epilepsy, Benign Psychomotor, Childhood",0.23240371845949537,1,3
"Tyrosine protein kinase Tie family","Tie","Epilepsy, Lateral Temporal",0.23240371845949537,1,3
"Tyrosine protein kinase Tie family","Tie","Epilepsy, Temporal Lobe",0.23240371845949537,1,3
"Tyrosine protein kinase Tie family","Tie","Experimental Hepatoma",0.23240371845949537,1,1
"Tyrosine protein kinase Tie family","Tie","GLAUCOMA 3, PRIMARY CONGENITAL, E",0.23240371845949537,1,1
"Tyrosine protein kinase Tie family","Tie","GLAUCOMA 3, PRIMARY INFANTILE, B",0.23240371845949537,1,1
"Tyrosine protein kinase Tie family","Tie","Hemangiosarcoma",0.23240371845949537,1,1
"Tyrosine protein kinase Tie family","Tie","Hepatoma, Morris",0.23240371845949537,1,1
"Tyrosine protein kinase Tie family","Tie","Hepatoma, Novikoff",0.23240371845949537,1,1
"Tyrosine protein kinase Tie family","Tie","Hereditary hemorrhagic telangiectasia",0.23240371845949537,1,1
"Tyrosine protein kinase Tie family","Tie","Hydrophthalmos",0.23240371845949537,1,1
"Tyrosine protein kinase Tie family","Tie","Intellectual Disability",0.23240371845949537,1,7
"Tyrosine protein kinase Tie family","Tie","Liver Neoplasms, Experimental",0.23240371845949537,1,1
"Tyrosine protein kinase Tie family","Tie","Malignant neoplasm of breast",0.23240371845949537,1,8
"Tyrosine protein kinase Tie family","Tie","Ovarian Serous Adenocarcinoma",0.23240371845949537,1,1
"Tyrosine protein kinase Tie family","Tie","Pathologic Neovascularization",0.23240371845949537,1,1
"Tyrosine protein kinase Tie family","Tie","Uncinate Epilepsy",0.23240371845949537,1,3
"Tyrosine protein kinase Tie family","Tie","VENOUS MALFORMATIONS, MULTIPLE CUTANEOUS AND MUCOSAL",0.23240371845949537,1,1
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","ADH-Resistant Diabetes Insipidus",0.796812749003984,1,1
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Acquired Nephrogenic Diabetes Insipidus",0.796812749003984,1,1
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Autism Spectrum Disorders",0.796812749003984,1,2
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Autistic Disorder",0.796812749003984,1,4
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Cardiomyopathies",0.796812749003984,1,5
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Cardiomyopathies, Primary",0.796812749003984,1,5
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Chromosome 3, monosomy 3p25",0.796812749003984,1,1
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Cognition Disorders",0.796812749003984,1,2
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Congenital Nephrogenic Diabetes Insipidus",0.796812749003984,1,1
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Congenital adrenal hyperplasia",0.796812749003984,1,1
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Congestive heart failure",0.796812749003984,1,5
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Depressive disorder",0.796812749003984,1,10
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Familial Ménière disease",0.796812749003984,1,2
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Genetic Diseases, X-Linked",0.796812749003984,1,1
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Growth Disorders",0.796812749003984,1,1
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Heart Decompensation",0.796812749003984,1,5
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Heart Failure, Right-Sided",0.796812749003984,1,5
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Heart failure",0.796812749003984,1,5
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Intellectual Disability",0.796812749003984,1,7
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Left-Sided Heart Failure",0.796812749003984,1,5
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Major Depressive Disorder",0.796812749003984,1,8
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Malignant neoplasm of breast",0.796812749003984,1,8
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Mental Depression",0.796812749003984,1,7
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Myocardial Diseases, Secondary",0.796812749003984,1,5
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Myocardial Failure",0.796812749003984,1,5
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Nephrogenic Diabetes Insipidus",0.796812749003984,1,1
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Nephrogenic Diabetes Insipidus, Type I",0.796812749003984,1,1
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Nephrogenic Diabetes Insipidus, Type II",0.796812749003984,1,1
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Nephrogenic Syndrome of Inappropriate Antidiuresis",0.796812749003984,1,1
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Non-Small Cell Lung Carcinoma",0.796812749003984,1,2
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Oliguria",0.796812749003984,1,1
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Schizophrenia",0.796812749003984,1,13
"Vasopressin and oxytocin receptor","Vasopressin and oxytocin receptor","Unipolar Depression",0.796812749003984,1,11
